clavy_id,"editorial","fecha de publicación","titulo","lugar de publicación"
63341,"(Tip. La Mercantil)","1882","Blanca. Novela original","Cádiz"
63342,"[s.n.]","S.a. 1921","Los tramperos del Arkansas","Madrid"
63343,"(Tip. La Mercantil)","1883","La muerta y la viva. Novela original","Cádiz"
63344,"[Caro Raggio","s.a.]","Bernabé Tignol y su ballenanovela","Madrid"
63347,"Ediciones Españolas","[1918?]","Una idea de parisiense por página","Madrid"
63348,"Caro Raggio","[1923]","Bernabé Tignol y su ballenanovela","Madrid"
63349,"Prometeo","[1918?]","Salud y belleza. Secretos de higiene y tocador","Valencia"
63350,"Fortanet","1920","La madre y el niño","Madrid"
63351,"Librería y Editorial Rivadeneyra","[1923]","Los espirituados (novela)","Madrid"
63352,"[Zoila Ascasíbar]","1933","Moll Flanders (una aventurera del siglo XVII)","Madrid"
63353,"Sempere","[1924?]","Amadís","Valencia"
63354,"Revista de Occidente","1926","La rebeldía contra la civilización","Madrid"
63355,"Sempere","1924","La mujer fantástica (novela)","Valencia"
63356,"Espasa-Calpe","[1999]","David Copperfield","Madrid"
63357,"Sempere","[1924]","Tesoro de la belleza (arte de seducir)","Valencia"
63358,"Espasa-Calpe","1943","David Copperfield :novela","Madrid"
63359,"Biblioteca Nueva","1931","Gloriosa vida y desdichada muerte de don Rafael del Riego (un crimen de los Borbones)","Madrid"
63361,"Libr. de Antonio J. Bastinos, Ed.","1897","Auras de otoño. Cuentos para niños y niñas","Barcelona"
63362,"[Calpe]","1920","Grandeza y decadencia de los romanoshistoria","Madrid [etc.]"
63364,"Calpe","[1921-1922]","Del Niger al Nilo","[Madrid]"
63365,"Antonio J. Bastinos","1901","Los niños de las ruinas","Barcelona"
63367,"Libr. de Antonio J. Bastinos, ed.","1899","Cocos y hadas. Cuentos para niñas y niños","Barcelona"
63368,"Artes de la Ilustración","1922","Psicología del razonamiento","Madrid"
63369,"Libr. de Perelló y Vergés","1915","Los molinos de Levante y otras narraciones","Barcelona"
63372,"[Espasa-Calpe]","1930","Grandeza y decadencia de los romanosHistoria","Madrid"
63373,"(Imp. de Tejado)","1863","Manual de El visitador del pobre","Madrid"
63374,"Espasa-Calpe","[1942]","Grandeza y decadencia de los romanos","[Madrid]"
63375,"(Imp. de Anoz)","1861","Apelación al público de un fallo de la Real Academia Española. Poema presentado a la misma en el último Certamen Extraordinario","Madrid"
63377,"(Tip. La Mercantil)","1884","Dos hermanas. Novela original","Cádiz"
63378,"Publicaciones de la Revista de Pedagogía","1931","Antología de Rousseau","[Madrid]"
63379,"(Tip. La Mercantil)","1884","Las apariencias. Novela original","Cádiz"
63382,"[s.n.]","1934","La educación de las niñas. Pedagogia","Madrid"
63383,"(Tip. La Mercantil)","1884","El secreto de un crimen. Novela original. El mayor castigo: leyenda dramatica en tres actos y en verso","Cádiz"
63384,"Biblioteca Universal","1889","Novelas cortas","Madrid"
63385,"[Espasa-Calpe]","[1936]","Los tramperos del Arkansas","Madrid"
63386,"(Tip. La Mercantil)","1892","La marquesita. Novela original","Cádiz"
63387,"Espasa-Calpe","[1967]","Los tramperos del Arkansas","Madrid"
63388,"(El Progreso Tipográfico)","1890","Ahasvérus","Madrid"
63391,"Luis Miralce","[1967]","El adolescente aprendiz","Barcelona"
63392,"F. Sampere y Compañía","[1911]","La voz de los muertos","Valencia"
63393,"Luis Miracle","[1967]","Higiene mental del escolar","Barcelona"
63394,"Prometeo","[191-?]","Modelos de cartas","Valencia"
63395,"Luis Miracle","[1967]","La formación del educador","Barcelona"
63397,"Sempere","[192-?]","Últimos modelos de cartas","Valencia"
63398,"Ruy Díaz","[1968]","Labor psicológica del educador","Buenos Aires"
63399,"(Imp. de Fernando Fé)","1901","Notas del alma. Cantares","Madrid"
63400,"Luis Miracle","[1968]","Higiene mental del escolar","Barcelona"
63401,"El Campeón del Magisterio","1904","La protección y la higiene de los niños. Boceto de estudio","Valencia"
63402,"Luis Miracle","[1968]","Higiene mental del escolar","Barcelona"
63404,"Luis Miracle","[1967]","El adolescente aprendiz","Barcelona"
63405,"F. Sempere y Cía.","[1900?]","Los Evangelios y la segunda generación cristiana","Valencia"
63406,"Seix & Barral Hnos.","1918","Urbanidad (estudio de las reglas de conducta)","Barcelona"
63409,"Libr. de Hernando","1911","Poema del cisne y la princesa. Sonetos","Madrid"
63412,"Luis Miracle","[1966]","El adolescente aprendiz","Barcelona"
63413,"(Imp. de Suárez y Cía.)","1875","Horas de Inspiración. Poesías","Madrid"
63414,"Luis Miracle","[1966]","Higiene mental del escolar","Barcelona"
63415,"(Imp. y Libr. de Nicolás Moya)","1884","Lazos rotos. Drama en tres actos y en verso","Madrid"
63416,"Rialp","[1965]","Manual práctico del test de Rorschach","Madrid"
63417,"Imp. y Papelería ""La Universal"" de Ruiz y Hermano","1897","Álbum de la Trocha. Breve reseña de una excursión feliz desde Cienfuegos a San Fernando recorriendo la línea militar","La Habana"
63418,"(Imp. de Soto Freire, ed.)","1867","Horas de inspiración. Poesías","Lugo"
63419,"Planeta","1980","Higiene mental del escolar","Barcelona"
63420,"La Novela para Todos","[1916]","Los míseros","[Madrid]"
63423,"Planeta","1980","La formación del educador","Barcelona"
63424,"Maucci","[1913?]","Fisiología del placer","Barcelona"
63427,"Prometeo","[ca. 1918]","La cocina moderna","Valencia"
63429,"Biblioteca Nueva","[1921]","Los anticuarios. Novela","Madrid"
63430,"Planeta","1980","El adolescente aprendiz","Barcelona"
63431,"Renacimiento","1917","La rampa. Novela","Madrid"
63433,"Sociedad Española de Librería","[1917?]","Confidencias de artistas","Madrid"
63435,"F. Sempere y Cía.","[1909?]","Los inadaptados. Novela","Valencia"
63436,"Luis Miracle","[1968]","El adolescente aprendiz","Barcelona"
63437,"Viuda de Rodríguez Sierra","1904","El divorcio en España","Madrid"
63439,"Viuda de Rodríguez Serra","1904","Loca por razón de Estado. La princesa Luisa de Bélgica","Madrid"
63442,"Rialp","D.L. 1979","Manual práctico del test de Rorschach","Madrid"
63443,"F. Sempere y Cía.","[1911?]","Giacomo Leopardi (su vida y sus obras)","Valencia"
63446,"Luis Miracle","[1970]","El adolescente aprendiz","Barcelona"
63447,"V. H. de Sanz Calleja","[191-?]","Mis viajes por Europa","Madrid"
63448,"Rialp","[1972]","Manual práctico del test de Rorschach","Madrid"
63449,"F. Sempere y Cía.","[1909?]","La mujer en el hogar (economía doméstica). Guía de la buena dueña de casa","Valencia"
63450,"(Imp. Regional)","1897","Lirios. Poesías originales","Tuy (Pontevedra)"
63452,"Biblioteca Nueva","1931","La tragedia de mi vida(""De Profundis"" completo)","Madrid"
63455,"(Imp. de Vilchez)","1857","La lira cristiana. Poesías","Granada"
63456,"Renacimiento","[1927?]","Historia del arte","Madrid"
63457,"(Imp. de la Revista Mercantil)","1893","Emma Delaunay.  Novela","Manila"
63459,"(Imp. de Mariano Tenllado)","1898","Consuelos para una madre. Ofrenda a la Santísima Virgen","Lucena (Córdoba)"
63460,"Revista de Occidente","[1926]","Historia de la República romana","Madrid"
63461,"Pueyo","1925","Cuadros religiosos","Madrid"
63462,"La Revista Blanca","[ca. 1920]","Vampiresa","Barcelona"
63463,"[s.n.]","1926","Cervantes","Madrid"
63464,"(Imp. de Juan M. de Losada)","1853","Dios es el rey de los reyes. Drama sacro en un acto y en verso","México"
63466,"(Imp. y Libr. de José M. Zamora)","1853","Religión y patriotismo. Descripción del pensamiento profano y religioso con que el Excmo.  Ayuntamiento de esta ciudad ha dispuesto adornar la plaza de Bib-rambla el día del Santísimo Corpus Christi en el presente año de 1853 ...","Granada"
63469,"Biblioteca Nueva","1925","Anatole France en zapatillas","Madrid"
63470,"La Lectura","1914","Hernán Cortés y sus hazañas","Madrid"
63472,"Pueyo","[1920?]","Cuentos de Marineda","Madrid"
63473,"Revista de Occidente","[1925]","La decadencia del mundo antiguo","Madrid"
63474,"Atlántida","1922","Cuentos de la tierra (obra póstuma)","Madrid"
63476,"[s.n.]","1880","Penumbras. Colección de poesías","[s.l.]"
63478,"(Imp. de Juan Pueyo)","1919","Agua de nieve (novela)","Madrid"
63480,"(Imp. de Antonio Otero)","1895","Romances y cantares","Orense"
63484,"(Imp. de M. P. Montoya)","1890","Civilización de los antiguos pueblos mexicanos. Disertación histórica leída por su autora en el Ateneo de Madrid en la noche del 17 de junio de 1890","Madrid"
63485,"(Est. Tip. ""Sucesores de Rivadeneyra"")","1898","La madre de Paco Pardo","Madrid"
63487,"(Ofic. Tip. de la Secretaría de Fomento)","1890","¿Culpa o expiación? Novela original con retrato y biografía de la autora","México"
63488,"(Est. tip. de San Francisco de Sales)","1900","Diccionario de la música técnico, histórico, bio-bibliográfico","Madrid"
63492,"(Ofic. Tip. de la Secretaría de Fomento)","1887","La mujer juzgada por una mujer","México"
63493,,"[1937]","Inauguración de estatua de la Pasionaria en Valencia",
63494,,"1873","Cartas de María de la Concepción Gimeno a Manuel Catalina",
63496,"Ginés Carrión","1907","El secreto de las olas","Madrid"
63497,"(Est. tip. de San Francisco de Sales)","1900","Diccionario de la música técnico, histórico, bio-bibliográfico","Madrid"
63499,"Antonio López, ed., Libr. Española","[1897?]","Por la España pintoresca. Viajes","Barcelona"
63500,"La España","[ca. 1890]","Por Francia y por Alemania (crónicas de la Exposición)","Madrid"
63501,"Antonio López","[1896]]","Hombres y mujeres de antaño (semblanzas)","Barcelona"
63502,"La España Editorial","[1889]","Al pie de la torre Eiffel (crónicas de la exposición)","Madrid"
63503,"Sucesores de N. Ramirez y Cía., ed.","1889","Morriña (historia amorosa)","Barcelona"
63504,"López, Ed., Libr. Española","[1895]","Arco iris. Cuentos","Barcelona"
63505,"Daniel Cortezo y Cía.","1887","La madre naturaleza (segunda parte de Los pazos de Ulloa)","Barcelona"
63506,"(Imp. y Fundición de M. Tello)","1888","Mi romería","Madrid"
63508,"Libr. de Fernando Fé","1885","El cisne de Villamorta","Madrid"
63509,"(Imp. Berger-Levrault & Cie.)","1886","Jaime","Nancy"
63512,"Bibl. ""Arte y Letras""","1885","La dama joven","Barcelona"
63514,"(Libr. de Miguel Olamendi)","1882","San Francisco de Asís (siglo XIII)","Madrid"
63515,"(Imp. Central a cargo de V. Saiz)","1883","La cuestión palpitante","Madrid"
63516,"Espasa-Calpe","[1962]","Grandeza y decadencia de los romanos","[Madrid]"
63518,"[s.n.]","1943","Grandeza y decadencia de los romanoshistoria","Madrid"
63519,"(Imp. de Manuel G. Hernández)","1881","Un viaje de novios","Madrid"
63520,"[s.n.]","1925","La prodigiosa isla de las damas. Historia de un archipiélago imaginario","Madrid"
63521,"V. Prieto y Cía.","1912","Belcebú (novelas cortas)","Madrid"
63523,"Renacimiento","[1911?]","Cuarenta días en la Exposición","Madrid"
63524,"Calpe","1925","La cultura romana","Madrid"
63525,"Renacimiento","1911","Dulce dueño","Madrid"
63527,"Renacimiento","1911","La musa del arroyo","Madrid"
63528,"V. Prieto y Cía.","1910","Cuentos nuevos","Madrid"
63529,"""Calpe""","1925","La cultura romana","[Madrid]"
63530,"(R. Velasco, Imp.)","[1909?]","Teatro","Madrid"
63531,"Lib. y Edit. Madrid","[1925]","Dominique","Madrid"
63532,"M. Pérez Villavicencio","1908","La sirena negra. Novela","Madrid"
63534,"(Est. Tip. de Idamor Moreno)","[1899?]","En tranvía (cuentos dramáticos)","Madrid"
63535,"(Est. Tip. de Idamor Moreno)","[1899?]","Un destripador de antaño (historias y cuentos regionales)","Madrid"
63536,"(Est. Tip. de Idamor Moreno)","[1899?]","El niño de Guzmán. Novela","Madrid"
63537,"(Est. Tip. de Idamor Moreno)","[1899?]","Cuentos sacro-profanos","Madrid"
63538,"(Est. Tip. de Idemor Moreno)","[1899?]","Al pie de la torre Eiffel","Madrid"
63539,"F. Rieder et Cie.","1924","Essais amoreux d'un homme ingénu","Paris"
63540,"(Est. Tip. de Idamor Moreno)","[1898?]","El vestido de boda. Monólogo escrito expresamente para Balbina Valverde","Madrid"
63542,"Antonio López, ed., Libr. Española","[1896?]","Vida contemporánea (costumbres)","Barcelona"
63543,"Renacimiento","[1891]","Los pazos de Ulloa. Novela","Madrid [etc.]"
63544,"(Imp. de A. Pérez Dubrull)","1891","La piedra angular. Novela","Madrid"
63545,"Oficinas de ""La Última Moda""","1898","La batalla de Bailén. Narración histórica","Madrid"
63547,"Oficinas de ""La Última Moda""","1898","El alcalde de Móstoles. Narración histórica","Madrid"
63548,"Oficinas de ""La Última Moda""","[1898]","El sitio de Gerona. Narración histórica","Madrid"
63549,"La Última Moda","[1898]","¡Qué viene el Drake! (defensa de Puerto Rico). Narración histórica","Madrid"
63552,"(Oficinas de ""La Última Moda"")","[1898]","Los somatenes del Bruch. Narración histórica","Madrid"
63553,"(Tip. de los Hijos de R. Álvarez)","1903","Guía artística. Reseña histórica del teatro y la declamación y nociones de poesía y literatura dramática","Madrid"
63555,"(Imp. de Manuel Cerbán)","1889","Ráfagas. Poesías","Málaga"
63557,"Bernardo Rodríguez Serra","[1901]","Cuentos andaluces","Madrid"
63559,"Libr. de Fernando Fe","1898","Cartucherita. Novela andaluza","Madrid"
63564,"Sociedad de Autores Españoles","1908","Mala faena. Sainete andaluz en un acto y tres cuadros, escrito sobre el pensamiento de un cuento de D. Arturo Reyes, en prosa y verso","Madrid"
63568,"Libr. de Pueyo","[1909]","Un cobarde. Berilos, palabras, palabras","Madrid"
63569,"(Imp. Artística de José Blass y Cía.)","1910","Princesa de fábula","Madrid"
63571,"Perlado, Páez y Cía.","1910","Princesa de fábula y Cambio de postura. Novelas","Madrid"
63572,"Imp. Clásica Española","1914","De los malditos, de los divinos: anécdotas, comentarios, juicios críticos","Madrid"
63584,"(Imp. de A. Flórez y Cía.)","1877","Andantes y alegros. Versos","Madrid"
63587,"(Imp. de Fortanet)","1878","Cromos y acuarelas (cantos de nuestra época)","Madrid"
63589,"Libr. de la Viuda de Pueyo","1916","El tesoro de los lagos de Somiedo","Madrid"
63590,"Alianza","2005","Los placeres y los días","Madrid"
63591,"Libr. de la Viuda de Pueyo","1916","La humanidad y los césares (suscitaciones teosóficas con motivo de la guerra actual)","Madrid"
63592,"Alianza Editorial","2003","Del amor","Madrid"
63593,"(Libr. de Pueyo)","1911","La ciencia hierática de los mayas (contribución para el estudio de los códices Anáhuac)","Madrid"
63594,"RBA","D.L. 2004","Jean Santeouil ; Los placeres y los días ; Parodias y miscelánea ; Ensayos litearios","[Barcelona]"
63595,"Lib. de Pueyo","[1909]","Hacia la gnosis. Ciencia y teosofía","Madrid"
63596,"Alianza Editorial","[2007]","Paseos por Roma","Madrid"
63597,"Libr. de la Viuda de Pueyo","1918","Por las grutas y selvas del Indostán","Madrid"
63598,"Alianza","2008","Crónicas italianas","Madrid"
63599,"[Pueyo]","1918","De Sevilla al Yucatán. Vaje ocultista a través de la Atlántida de Platón","Madrid"
63600,"Alianza","[2006]","Rojo y negrocrónica del siglo XIX","Madrid"
63601,"Libr. de la Viuda de Pueyo","1917","Wagner, mitólogo y ocultista (el drama musical de Wagner y los misterios de la Antigüedad)","Madrid"
63602,"Alianza","[2006]","Madame Bovary","Madrid"
63604,"Alianza Editorial","2011","Sodoma y Gomorra","Madrid"
63605,"Pueyo","1921","Hacia la gnosis. Ciencia y teosofía","Madrid"
63606,"Alianza Editorial","2011","El tiempo recobrado","Madrid"
63607,"Pueyo","1921","Simbología arcaica. Comentarios a ""La doctrina secreta"" de H. P. Blavatsky, fundadora de la Sociedad Teosófica","Madrid"
63608,"Alianza Editorial","[2008]","La Cartuja de Parma","Madrid"
63609,"Pueyo","1919","Páginas ocultistas y cuentos macabros","Madrid"
63610,"Nórdica Libros","2010","Un alma de Dios","Madrid"
63613,"Prensa Gráfica","[1924]","En suspensión de pagos. Novela","Madrid"
63614,"Gredos","D.L. 2011","Discurso sobre las ciencias y las artes ;Discurso sobre el origen y los fundamentos de la desigualdad entre los hombres ; Emilio o La educación ; El contrato social","Madrid"
63615,"Pueyo","1924","Una mártir del siglo XIX. Helena Petrovna Blavatsky, fundadora de la Sociedad Teosófica","Madrid"
63616,"Alianza Editorial","2011","La prisionera","Madrid"
63617,"Pueyo","1923","El velo de Isis o Las mil y una noches ocultistas","Madrid"
63618,"Alianza Editorial","2011","La fugitiva","Madrid"
63619,"Pueyo","1923","Del árbol de las Hespérides (cuentos teosóficos españoles)","Madrid"
63620,"Alianza Editorial","2012","Madame Bovary","Madrid"
63621,"Lib. Fernando Fe","[1924?]","De Sevilla al Yucatán. Viaje ocultista a través de la Atlántida","Madrid"
63625,"Pueyo","1921","Por el reino encantado de Maya. Parábolas y símbolos","Madrid"
63628,"Alianza Editorial","2015","Paseos por Roma","Madrid"
63629,"[La Ilustración Republicana Federal]","1871-1872","La Ilustración Republicana Federal","Madrid"
63630,"Alianza Editorial","2014","Madame Bovary","Madrid"
63631,,"1872","Notas de Enrique Rodríguez-Solís al Contador del Teatro del Circo",
63634,"Hermida","2013","Los caracteres o Las costumbres de este siglo","Paracuellos de Jarama, Madrid"
63635,"Estab. Tip./Editorial de Manero","1869","Reseña histórica de las monarquías españolas","Barcelona"
63637,"(Imp. y Estereotipia de El Imparcial)","1877","La mujer defendida por la historia, la ciencia y la moral. Estudio crítico","Madrid"
63639,"(Imp. de Fernando Cao y Domingo de Val)","1882","Las extraviadas (cuadros del natural). Segunda parte del estudio crítico La mujer",
63640,"Círculo de Lectores","D.L. 2015","Madame Bovary","Barcelona"
63641,"[La Ilustración Popular]","1873","La Ilustración Popular","Madrid"
63643,,"1874","Carta de Enrique Rodríguez Solis a Manuel Catalina. Madrid, 27 febrero 1874",
